Provincia;Localidad;Código Centro;Centro Educativo;Titularidad Centro;Familia Profesional;Código Familia;Nivel Educativo;Clave Ciclo;Ciclo Formativo/Curso de Especialización;Modalidad;"Tipo
enseñanza";Grupos 1º;Grupos 2º;Grupos 3º;Dirección centro;Código postal;Teléfono;e-mail;Web;Localización
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV01M;Carrocería;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Pública;2.0;2.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Informática y Comunicaciones;IFC;Curso Especialización;IFC01E;Ciberseguridad en entornos de las tecnologías de la información;Presencial;Pública;1.0;0.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Pública;2.0;2.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Transporte y Mantenimiento de Vehículos;TMV;Grado Superior;TMV01S;Automoción;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE02S;Sistemas de Telecomunicaciones e Informáticos;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE04S;Automatización y Robótica Industrial;Presencial;Pública;2.0;2.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Electricidad y Electrónica;ELE;Grado Superior;ELE05S;Electromedicina Clínica;Presencial;Pública;1.0;1.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47004986;IES GALILEO;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC03S;Desarrollo de Aplicaciones WEB;Presencial;Pública;3.0;3.0;;Ctra. Villabañez, s/n;47012;983 20 5640;47004986@educa.jcyl.es;http://iesgalileo.centros.educa.jcyl.es;41.64732, -4.70232
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Concertada;1.0;1.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Concertada;3.0;3.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Transporte y Mantenimiento de Vehículos;TMV;Grado Medio;TMV02M;Electromecánica de Vehículos Automóviles;Presencial;Concertada;1.0;1.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Concertada;1.0;1.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Electricidad y Electrónica;ELE;Grado Medio;ELE01M;Instalaciones Eléctricas y Automáticas;Presencial;Concertada;1.0;1.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Concertada;1.0;1.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005747;CENTRO DIDÁCTICO;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Medio;SSC01M;Atención a Personas en Situación de Dependencia;Presencial;Concertada;1.0;1.0;;C/ Recoletas, 5;47006;983 360 438;47005747@educa.jcyl.es;https://centrodidactico.es;41.64738, -4.73314
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Básico;IMP01B;Peluquería y Estética;Presencial;Pública;2.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Superior;IMP01S;Estética Integral y Bienestar;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Superior;IMP03S;Asesoría de Imagen Personal y Corporativa;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Química;QUI;Grado Superior;QUI03S;Fabricación de Productos Farmacéuticos, Biotecnológicos y Afines;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Sanidad;SAN;Grado Medio;SAN02M;Farmacia y Parafarmacia;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Sanidad;SAN;Grado Medio;SAN21;Cuidados Auxiliares de Enfermería;Presencial;Pública;4.0;4.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Sanidad;SAN;Grado Superior;SAN04S;Anatomía Patológica y Citodiagnóstico;Presencial;Pública;2.0;2.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Medio;IMP01M;Estética y Belleza;Presencial;Pública;2.0;2.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Medio;IMP02M;Peluquería y Cosmética Capilar;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Química;QUI;Grado Medio;QUI02M;Operaciones de Laboratorio;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Química;QUI;Grado Superior;QUI01S;Laboratorio de Análisis y Control de Calidad;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Seguridad y Medio Ambiente;SEA;Grado Superior;SEA03S;Química y Salud Ambiental;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Superior;IMP02S;Estilismo y Dirección de Peluquería;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Imagen Personal;IMP;Grado Superior;IMP04S;Caracterización y Maquillaje Profesional;Presencial;Pública;1.0;1.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005841;IES RAMÓN Y CAJAL;Educación;Sanidad;SAN;Grado Superior;SAN08S;Laboratorio Clínico y Biomédico;Presencial;Pública;2.0;2.0;;Paseo Juan Carlos I, 11;47012;983 27 0837;47005841@educa.jcyl.es;http://iesramonycajal.centros.educa.jcyl.es/sitio/;41.63705, -4.7174
Valladolid;Valladolid;47005981;IES NÚÑEZ DE ARCE;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;2.0;2.0;;Plaza de Poniente, s/n;47003;983 36 1690;47005981@educa.jcyl.es;http://www.nunezdearce.es;41.65362, -4.73179
Valladolid;Valladolid;47005981;IES NÚÑEZ DE ARCE;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;Plaza de Poniente, s/n;47003;983 36 1690;47005981@educa.jcyl.es;http://www.nunezdearce.es;41.65362, -4.73179
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Comercio y Marketing;COM;Grado Básico;COM01B;Servicios Comerciales;Presencial;Concertada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Hostelería y Turismo;HOT;Grado Superior;HOT01S;Gestión de Alojamientos Turísticos;Presencial;Concertada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Hostelería y Turismo;HOT;Grado Medio;HOT01M;Cocina y Gastronomía;Presencial;Concertada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Hostelería y Turismo;HOT;Grado Superior;HOT04S;Dirección de Cocina;Presencial;Privada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Servicios Socioculturales y a la Comunidad;SSC;Grado Superior;SSC01S;Educación Infantil;Presencial;Concertada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Comercio y Marketing;COM;Grado Superior;COM01S;Marketing y Publicidad;Presencial;Privada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006284;ALCAZARÉN;Privada;Textil, Confección y Piel;TCP;Grado Superior;TCP01S;Patronaje y Moda;Presencial;Concertada;1.0;1.0;;C/ Manuel López Antolí, 1;47009;983 36 3330;47006284@educa.jcyl.es;http://www.alcazarenformacion.es;41.66196, -4.73908
Valladolid;Valladolid;47006533;IES CONDESA EYLO ALFONSO;Educación;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD01S;Enseñanza y Animación Sociodeportiva;Presencial;Pública;1.0;1.0;;C/ Velázquez, s/n;47008;983 27 8450;47006533@educa.jcyl.es;http://www.iescondesaeylo.com;41.63008, -4.73852
Valladolid;Valladolid;47006533;IES CONDESA EYLO ALFONSO;Educación;Actividades Físicas y Deportivas;AFD;Grado Superior;AFD02S;Acondicionamiento Físico;Presencial;Pública;1.0;0.0;;C/ Velázquez, s/n;47008;983 27 8450;47006533@educa.jcyl.es;http://www.iescondesaeylo.com;41.63008, -4.73852
Valladolid;Valladolid;47006533;IES CONDESA EYLO ALFONSO;Educación;Comercio y Marketing;COM;Grado Medio;COM01M;Actividades Comerciales;Presencial;Pública;1.0;1.0;;C/ Velázquez, s/n;47008;983 27 8450;47006533@educa.jcyl.es;http://www.iescondesaeylo.com;41.63008, -4.73852
Valladolid;Valladolid;47006533;IES CONDESA EYLO ALFONSO;Educación;Comercio y Marketing;COM;Grado Superior;COM03S;Gestión de Ventas y Espacios Comerciales;Presencial;Pública;1.0;1.0;;C/ Velázquez, s/n;47008;983 27 8450;47006533@educa.jcyl.es;http://www.iescondesaeylo.com;41.63008, -4.73852
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Electricidad y Electrónica;ELE;Grado Básico;ELE01B;Electricidad y Electrónica;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Básico;IFC01B;Informática y Comunicaciones;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Básico;IFC02B;Informática de Oficina;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Madera, Mueble y Corcho;MAM;Grado Superior;MAM01S;Diseño y Amueblamiento;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Electricidad y Electrónica;ELE;Grado Medio;ELE02M;Instalaciones de Telecomunicaciones;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC02S;Desarrollo de Aplicaciones Multiplataforma;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Madera, Mueble y Corcho;MAM;Grado Básico;MAM01B;Carpintería y Mueble;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Medio;IFC01M;Sistemas Microinformáticos y Redes;Presencial;Pública;2.0;2.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Medio;IFC01Md;Sistemas Microinformáticos y Redes (distancia);Distancia;Pública;1.0;0.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC01S;Administración de Sistemas Informáticos en Red;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC03S;Desarrollo de Aplicaciones WEB;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Grado Superior;IFC03Sd;Desarrollo de Aplicaciones WEB (distancia);Distancia;Pública;1.0;0.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Informática y Comunicaciones;IFC;Curso Especialización;IFC03E;Inteligencia Artificial y Big Data;Presencial;Pública;1.0;0.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006545;IES RIBERA DE CASTILLA;Educación;Madera, Mueble y Corcho;MAM;Grado Medio;MAM01M;Carpintería y Mueble;Presencial;Pública;1.0;1.0;;C/ Mirabel, 25;47010;983 26 0716;47006545@educa.jcyl.es;http://www.iesribera.es;41.66429, -4.72322
Valladolid;Valladolid;47006697;IES VEGA DEL PRADO;Educación;Imagen y Sonido;IMS;Grado Superior;IMS01S;Animaciones 3D, Juegos y Entornos Interactivos;Presencial;Pública;2.0;2.0;;Plaza de la Cebada, 1;47014;983 35 9377;47006697@educa.jcyl.es;http://iesvegadelprado.centros.educa.jcyl.es;41.64969, -4.74446
Valladolid;Valladolid;47006697;IES VEGA DEL PRADO;Educación;Imagen y Sonido;IMS;Grado Superior;IMS03S;Producción de Audiovisuales y Espectáculos;Presencial;Pública;1.0;0.0;;Plaza de la Cebada, 1;47014;983 35 9377;47006697@educa.jcyl.es;http://iesvegadelprado.centros.educa.jcyl.es;41.64969, -4.74446
Valladolid;Valladolid;47006697;IES VEGA DEL PRADO;Educación;Imagen y Sonido;IMS;Grado Medio;IMS01M;Vídeo Disc-jockey y Sonido;Presencial;Pública;1.0;0.0;;Plaza de la Cebada, 1;47014;983 35 9377;47006697@educa.jcyl.es;http://iesvegadelprado.centros.educa.jcyl.es;41.64969, -4.74446
Valladolid;Valladolid;47006697;IES VEGA DEL PRADO;Educación;Imagen y Sonido;IMS;Grado Superior;IMS05S;Iluminación, Captación y tratamiento de Imagen;Presencial;Pública;1.0;1.0;;Plaza de la Cebada, 1;47014;983 35 9377;47006697@educa.jcyl.es;http://iesvegadelprado.centros.educa.jcyl.es;41.64969, -4.74446
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Administración y Gestión;ADG;Grado Medio;ADG01M;Gestión Administrativa;Presencial;Pública;1.0;1.0;;C/ General Shelly, 1;47013;983 22 0818;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Administración y Gestión;ADG;Grado Superior;ADG01S;Asistencia a la Dirección;Presencial;Pública;1.0;1.0;;C/ General Shelly, 1;47013;983 22 0818;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Administración y Gestión;ADG;Grado Superior;ADG02S;Administración y Finanzas;Presencial;Pública;1.0;1.0;;C/ General Shelly, 1;47013;983 22 0818;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Informática y Comunicaciones;IFC;Grado Básico;IFC02B;Informática de Oficina;Presencial;Pública;1.0;0.0;;C/ General Shelly, 1;47013;983 22 0818;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Administración y Gestión;ADG;Grado Medio;ADG01Md;Gestión Administrativa (distancia);Distancia;Pública;1.0;0.0;;C/ General Shelly, 1;47013;983 22 0818;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Administración y Gestión;ADG;Grado Superior;ADG02Sd;Administración y Finanzas (distancia);Distancia;Pública;2.0;0.0;;C/ General Shelly, 1;47013;983 22 0818;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
Valladolid;Valladolid;47007021;IES ARCA REAL;Educación;Comercio y Marketing;COM;Curso Especialización;COM02E;Redacción de contenidos digitales para marketing y ventas;Presencial;Pública;1.0;0.0;;C/ General Shelly, 1;47013;983 22 08 18;47007021@educa.jcyl.es;http://iesarcareal.centros.educa.jcyl.es;41.63573, -4.72529
